Station,Datetime,Temp,WindSpd,WindDir,Humid,VapPress,DewPt,LocPres,GroundTemp
통영,2024-04-03 0:00,13.2,0.8,90,95,14.4,12.4,1008.3,13.6
통영,2024-04-03 1:00,13,1,140,96,14.3,12.3,1006.9,13.5
통영,2024-04-03 2:00,12.9,2.8,50,97,14.4,12.4,1005.7,13.4
통영,2024-04-03 3:00,13,3.2,50,98,14.6,12.6,1004.4,13.4
통영,2024-04-03 4:00,13.4,1.5,110,97,14.9,12.9,1003.2,13.5
통영,2024-04-03 5:00,13.8,1.4,90,95,15,13,1002.8,13.7
통영,2024-04-03 6:00,13.5,2.5,50,96,14.8,12.8,1001.9,13.7
통영,2024-04-03 7:00,13.8,2.9,50,97,15.3,13.3,1001.5,13.9
통영,2024-04-03 8:00,14,3.5,20,97,15.5,13.5,1001.6,14.2
통영,2024-04-03 9:00,14,3.9,50,97,15.5,13.5,1001.6,14.5
통영,2024-04-03 10:00,14,3.8,50,98,15.6,13.6,1001.6,14.6
통영,2024-04-03 11:00,13.9,3.8,50,98,15.5,13.5,1001.5,14.8
통영,2024-04-03 12:00,13.9,4.7,50,98,15.5,13.5,1000.3,15.6
통영,2024-04-03 13:00,13.9,5.4,50,97,15.4,13.4,999.4,15.6
통영,2024-04-03 14:00,13.8,3.9,50,97,15.3,13.3,999.1,14.9
통영,2024-04-03 15:00,13.7,3.4,50,97,15.2,13.2,999.2,14.8
통영,2024-04-03 16:00,13.6,4.5,50,97,15.1,13.1,999.8,14.9
통영,2024-04-03 17:00,13.5,3.1,50,97,15,13,1000.2,15
통영,2024-04-03 18:00,13,3.8,50,96,14.3,12.3,1001.1,14.3
통영,2024-04-03 19:00,12.8,2.2,50,96,14.1,12.1,1001.9,13.8
통영,2024-04-03 20:00,12.6,0.7,360,96,13.9,11.9,1002.6,13.5
통영,2024-04-03 21:00,12.4,2.1,50,97,13.9,11.9,1004,13.2
통영,2024-04-03 22:00,12.3,1.2,70,97,13.8,11.8,1005.2,13.1
통영,2024-04-03 23:00,12.2,2.6,50,97,13.7,11.7,1005.1,13
통영,2024-04-04 0:00,12.3,2.6,50,97,13.8,11.8,1006.1,13.1
통영,2024-04-04 1:00,12.2,3.4,20,95,13.5,11.4,1006.6,12.9
통영,2024-04-04 2:00,12.1,1.1,20,94,13.2,11.1,1007.3,12.8
통영,2024-04-04 3:00,11.9,0.1,0,93,12.9,10.7,1006.4,12.7
통영,2024-04-04 4:00,11.7,1.4,50,95,13,10.9,1007.4,12.6
통영,2024-04-04 5:00,11.7,2.5,50,96,13.1,11,1008.1,12.5
통영,2024-04-04 6:00,11.7,1.3,50,96,13.1,11,1008.8,12.4
통영,2024-04-04 7:00,11.9,1.1,70,94,13,10.9,1010,12.8
통영,2024-04-04 8:00,12.4,0,0,93,13.3,11.2,1010.8,14.1
통영,2024-04-04 9:00,13.6,0.6,180,89,13.8,11.8,1010.9,16.7
통영,2024-04-04 10:00,14.5,0.4,0,82,13.5,11.4,1011.3,18.6
통영,2024-04-04 11:00,15.5,2.8,50,71,12.4,10.2,1011.7,21.4
통영,2024-04-04 12:00,16.4,2.9,50,64,11.9,9.5,1012,23.5
통영,2024-04-04 13:00,17.1,2.7,50,60,11.6,9.2,1012,23.3
통영,2024-04-04 14:00,17.4,1.8,50,57,11.2,8.7,1011.8,22.8
통영,2024-04-04 15:00,17.8,2.7,50,53,10.7,8,1011.5,22.9
통영,2024-04-04 16:00,15.8,2.7,200,65,11.6,9.2,1011.6,19.7
통영,2024-04-04 17:00,15.3,1.3,160,59,10.2,7.3,1012.1,18.1
통영,2024-04-04 18:00,14.6,1.6,180,53,8.8,5.1,1012.5,15.9
통영,2024-04-04 19:00,13.4,0.9,90,53,8.1,4,1013.7,14.3
통영,2024-04-04 20:00,12.4,0.8,90,48,6.9,1.6,1014.6,12.5
통영,2024-04-04 21:00,11.7,2,50,52,7.1,2.1,1015.3,11.4
통영,2024-04-04 22:00,12.4,1.4,50,50,7.2,2.2,1015.6,11.9
통영,2024-04-04 23:00,12.3,1,90,50,7.1,2.1,1015.8,11.9
통영,2024-04-05 0:00,11.8,2.1,50,55,7.6,3,1015.7,11.1
통영,2024-04-05 1:00,11.3,1.2,70,61,8.1,4,1015.5,10.3
통영,2024-04-05 2:00,10.9,1.7,70,66,8.5,4.7,1015.5,9.7
통영,2024-04-05 3:00,10.7,0.8,110,68,8.7,5,1015.5,9.5
통영,2024-04-05 4:00,10.6,2.1,50,69,8.8,5.1,1015.1,9.1
통영,2024-04-05 5:00,10.6,2,50,67,8.5,4.7,1015.3,9.4
통영,2024-04-05 6:00,10.9,1.4,70,67,8.7,5,1015.7,10.1
통영,2024-04-05 7:00,10.8,1.3,50,68,8.8,5.1,1016.1,9.9
통영,2024-04-05 8:00,11.8,2.8,50,69,9.5,6.2,1016.2,12.1
통영,2024-04-05 9:00,13.6,2.7,50,61,9.5,6.2,1016.6,16.5
통영,2024-04-05 10:00,14.8,3.5,50,60,10,7,1016.6,19.3
통영,2024-04-05 11:00,16.1,2.1,90,51,9.3,5.9,1016,25.4
통영,2024-04-05 12:00,17.3,1.7,90,45,8.8,5.2,1015.8,26.1
통영,2024-04-05 13:00,17.9,4.2,50,45,9.2,5.7,1015.2,28
통영,2024-04-05 14:00,18.3,2.9,180,47,9.8,6.7,1014.2,25.9
통영,2024-04-05 15:00,18.7,3.1,200,45,9.7,6.5,1013.7,22.9
통영,2024-04-05 16:00,18,4,180,53,10.9,8.2,1013.3,20.1
통영,2024-04-05 17:00,17.3,3.6,180,56,11,8.4,1013.8,17.8
통영,2024-04-05 18:00,16.2,2.6,200,57,10.4,7.6,1014.3,15.9
통영,2024-04-05 19:00,13.9,1.4,180,64,10.1,7.1,1015.1,13.9
통영,2024-04-05 20:00,12.3,1.2,70,69,9.8,6.7,1015.6,12.2
통영,2024-04-05 21:00,12,0.9,160,71,9.9,6.8,1016.7,11.3
통영,2024-04-05 22:00,11,0,0,76,9.9,6.9,1016.9,10.5
통영,2024-04-05 23:00,10.4,2.1,50,81,10.2,7.2,1016.8,9.8
통영,2024-04-06 0:00,10,2.4,50,84,10.3,7.4,1016.2,9.4
통영,2024-04-06 1:00,9.7,1.7,50,85,10.2,7.2,1016.4,8.8
통영,2024-04-06 2:00,9.6,2.6,50,88,10.5,7.7,1016.1,8.6
통영,2024-04-06 3:00,9.8,0.5,250,88,10.6,7.9,1016.4,8.9
통영,2024-04-06 4:00,9.4,0.4,0,89,10.4,7.6,1016.3,8.9
통영,2024-04-06 5:00,9.1,0.8,360,90,10.4,7.5,1016.1,8.5
통영,2024-04-06 6:00,8.7,1.8,50,91,10.2,7.3,1016.2,7.9
통영,2024-04-06 7:00,9.1,2.8,50,93,10.7,8,1016.5,9
통영,2024-04-06 8:00,11.4,1.4,50,84,11.2,8.7,1016.3,11.7
통영,2024-04-06 9:00,14.6,1.9,50,69,11.4,8.9,1016.4,20.3
통영,2024-04-06 10:00,16.9,1.1,320,60,11.5,9,1016.2,24.9
통영,2024-04-06 11:00,17.7,2.3,180,59,11.9,9.5,1016,26.1
통영,2024-04-06 12:00,18.6,2.2,200,55,11.7,9.3,1015.5,23.9
통영,2024-04-06 13:00,16.1,2.8,230,67,12.2,9.9,1015.2,20.1
통영,2024-04-06 14:00,16.3,1.2,230,61,11.2,8.7,1014.7,19.8
통영,2024-04-06 15:00,15.4,2.1,180,69,12,9.7,1013.9,20.1
통영,2024-04-06 16:00,16.7,1.9,180,57,10.8,8.1,1013.3,19.5
통영,2024-04-06 17:00,16.6,1.5,160,61,11.5,9,1013.1,17.9
통영,2024-04-06 18:00,16,0.8,160,68,12.3,10,1012.7,15.8
통영,2024-04-06 19:00,14.1,1.4,140,68,10.9,8.2,1012.5,13.3
통영,2024-04-06 20:00,12.7,1.3,50,79,11.6,9.1,1012.9,11.5
통영,2024-04-06 21:00,12.4,0.8,140,83,11.9,9.5,1013.7,10.6
통영,2024-04-06 22:00,11.6,0.9,160,88,11.9,9.6,1013.8,10
통영,2024-04-06 23:00,11.4,1.5,160,90,12.1,9.8,1014.3,9.9
통영,2024-04-07 0:00,10.6,0,0,90,11.5,9,1014.7,9.2
통영,2024-04-07 1:00,10.2,0,0,91,11.2,8.7,1014.5,8.9
통영,2024-04-07 2:00,10.3,0.9,140,91,11.3,8.8,1014.2,8.9
통영,2024-04-07 3:00,9.9,0.7,50,94,11.4,8.9,1013.5,8.7
통영,2024-04-07 4:00,10,0.2,0,93,11.4,8.9,1013.4,8.6
통영,2024-04-07 5:00,10.1,2.4,50,93,11.5,9,1014.1,8.4
통영,2024-04-07 6:00,9.4,2,50,94,11,8.4,1013.7,7.8
통영,2024-04-07 7:00,9.6,2.4,50,94,11.2,8.6,1014.2,8.7
통영,2024-04-07 8:00,12,1.7,50,89,12.4,10.2,1014.1,10.8
통영,2024-04-07 9:00,15.7,1.6,20,74,13.1,11,1014.4,19.9
통영,2024-04-07 10:00,18.4,1.8,200,53,11.2,8.6,1014.6,25.2
통영,2024-04-07 11:00,20.3,2.6,50,39,9.2,5.8,1014,28.2
통영,2024-04-07 12:00,21.7,2.8,50,33,8.5,4.7,1013.4,30.1
통영,2024-04-07 13:00,22.4,4.5,50,32,8.6,4.8,1012.9,29
통영,2024-04-07 14:00,18.7,2.4,160,51,10.9,8.3,1012.8,28
통영,2024-04-07 15:00,19,1.9,160,53,11.6,9.1,1011.9,25.5
통영,2024-04-07 16:00,19.4,2.2,160,48,10.7,8,1011.2,23
통영,2024-04-07 17:00,19.4,1.7,160,51,11.4,8.9,1011.1,20.4
통영,2024-04-07 18:00,19.3,1.8,230,50,11.2,8.6,1011.9,18
통영,2024-04-07 19:00,15.8,1.6,180,64,11.4,8.9,1012.2,15.2
통영,2024-04-07 20:00,14.6,0.3,0,68,11.2,8.7,1012.8,13.3
통영,2024-04-07 21:00,13.8,0,0,72,11.3,8.8,1013.6,12.5
통영,2024-04-07 22:00,13,0,0,75,11.2,8.6,1013.4,11.7
통영,2024-04-07 23:00,12.7,0,0,79,11.6,9.1,1013.3,11.5
통영,2024-04-08 0:00,12.4,0,0,79,11.3,8.8,1013.3,11.1
통영,2024-04-08 1:00,12.1,1.3,20,75,10.5,7.7,1013,11
통영,2024-04-08 2:00,12.2,0.8,50,77,10.9,8.2,1012.9,10.2
통영,2024-04-08 3:00,12,0,0,80,11.2,8.6,1012.7,10.7
통영,2024-04-08 4:00,12,0.9,20,80,11.2,8.6,1012.7,11.1
통영,2024-04-08 5:00,11.9,1.3,20,80,11.1,8.5,1012.1,10.9
통영,2024-04-08 6:00,12.2,2.9,50,78,11,8.4,1012.3,10.9
통영,2024-04-08 7:00,12.9,1.9,50,76,11.2,8.7,1012.7,12.2
통영,2024-04-08 8:00,14.5,2.8,50,73,12,9.7,1012.9,15.1
통영,2024-04-08 9:00,16.8,2.3,50,55,10.4,7.6,1012.4,17.8
통영,2024-04-08 10:00,19,3.4,50,49,10.7,8,1012.2,20.9
통영,2024-04-08 11:00,20.3,3.3,50,41,9.7,6.6,1012,22.8
통영,2024-04-08 12:00,20.8,2.5,50,42,10.3,7.4,1011.8,22.3
통영,2024-04-08 13:00,20.5,2.9,50,39,9.3,6,1011.3,21.4
통영,2024-04-08 14:00,18.5,2,140,53,11.2,8.7,1010.5,21.1
통영,2024-04-08 15:00,19,0.9,140,49,10.7,8,1010,21.7
통영,2024-04-08 16:00,19,0.2,0,57,12.4,10.2,1010.2,19.6
통영,2024-04-08 17:00,17.1,1.7,140,58,11.2,8.7,1010.3,17.6
통영,2024-04-08 18:00,16.6,0.5,20,65,12.2,9.9,1010.2,16.6
통영,2024-04-08 19:00,16.2,1.7,140,62,11.4,8.9,1010.4,15.3
통영,2024-04-08 20:00,15.9,0.6,50,61,10.9,8.3,1010.6,14.8
통영,2024-04-08 21:00,16.1,2.3,160,58,10.6,7.8,1011.2,14.2
통영,2024-04-08 22:00,15.7,1.5,70,59,10.4,7.6,1011.6,14
통영,2024-04-08 23:00,14.9,2.8,180,71,11.9,9.6,1011.1,13.6
통영,2024-04-09 0:00,14.9,2.5,230,65,10.9,8.3,1011,13.3
통영,2024-04-09 1:00,14,0,0,76,12.1,9.8,1011.7,12.9
통영,2024-04-09 2:00,13.5,2.1,50,79,12.2,9.9,1012.4,12.8
통영,2024-04-09 3:00,13.4,0,0,80,12.3,10,1011.9,12.5
통영,2024-04-09 4:00,12.9,1.8,50,82,12.1,9.8,1012.5,11.7
통영,2024-04-09 5:00,11.9,2,50,85,11.8,9.4,1012.8,10.3
통영,2024-04-09 6:00,11.9,2,50,87,12,9.7,1013.6,9.9
통영,2024-04-09 7:00,12.4,1.3,50,86,12.4,10.1,1014.9,10.9
통영,2024-04-09 8:00,13.6,2.2,50,62,9.6,6.4,1015.7,13.5
통영,2024-04-09 9:00,15,2.5,50,54,9.2,5.7,1016.4,17.4
통영,2024-04-09 10:00,16.7,3.5,50,46,8.7,5,1016.7,24.1
통영,2024-04-09 11:00,16.3,2.4,70,44,8.1,4,1017.1,22.1
통영,2024-04-09 12:00,16.4,3.8,50,44,8.1,4,1017.7,22.1
통영,2024-04-09 13:00,18,4.4,50,41,8.4,4.5,1017.8,26.1
통영,2024-04-09 14:00,17.9,2.2,50,41,8.4,4.4,1017.7,24.7
통영,2024-04-09 15:00,17.4,3.9,180,47,9.3,5.9,1017.6,23.9
통영,2024-04-09 16:00,16.7,4.7,200,49,9.3,5.9,1017.9,20.9
통영,2024-04-09 17:00,14.9,2.9,180,51,8.6,4.8,1018.3,18.6
통영,2024-04-09 18:00,13.4,2.3,180,55,8.4,4.5,1018.8,15.4
통영,2024-04-09 19:00,11.6,2.3,180,61,8.3,4.3,1019.7,12.7
통영,2024-04-09 20:00,10.7,2.1,140,61,7.8,3.4,1020.8,11.1
통영,2024-04-09 21:00,10.2,1.5,110,65,8.1,3.9,1021.6,10.2
통영,2024-04-09 22:00,9.5,1.7,70,67,7.9,3.6,1022.4,9.4
통영,2024-04-09 23:00,9.3,0.9,70,65,7.6,3,1022.2,8.7
통영,2024-04-10 0:00,9.1,1.5,50,68,7.8,3.4,1022.5,8.2
통영,2024-04-10 1:00,8.8,1.8,50,71,8,3.8,1022.8,7.9
통영,2024-04-10 2:00,8.9,1.8,50,71,8.1,3.9,1022.3,7.8
통영,2024-04-10 3:00,8,2.8,50,76,8.1,4,1022.5,7.1
통영,2024-04-10 4:00,8.2,2.7,50,75,8.1,4,1022.2,7
통영,2024-04-10 5:00,8.3,2.4,50,74,8.1,3.9,1022.6,7
통영,2024-04-10 6:00,7.6,2.4,50,79,8.2,4.1,1023.4,6.6
통영,2024-04-10 7:00,8.2,2.6,50,79,8.5,4.7,1024,7.8
통영,2024-04-10 8:00,10.5,2.5,50,73,9.2,5.8,1024.1,10
통영,2024-04-10 9:00,12.3,4.6,50,62,8.8,5.2,1023.9,18.6
통영,2024-04-10 10:00,13.9,3.8,50,58,9.2,5.7,1023.8,24.2
통영,2024-04-10 11:00,15.1,3.6,50,55,9.4,6.1,1023.6,29.1
통영,2024-04-10 12:00,16.1,3.8,50,49,8.9,5.3,1023.1,31.5
통영,2024-04-10 13:00,17.4,1.4,360,45,8.9,5.3,1022,33.7
통영,2024-04-10 14:00,17,4.5,200,51,9.8,6.7,1021.5,32.1
통영,2024-04-10 15:00,17.4,3.2,180,51,10.1,7.1,1020.9,26.8
통영,2024-04-10 16:00,17.6,3.4,200,51,10.2,7.3,1020.7,23.2
통영,2024-04-10 17:00,16.5,2.8,180,55,10.3,7.4,1020.3,20.2
통영,2024-04-10 18:00,15.5,2,200,61,10.7,8,1020.2,18.6
통영,2024-04-10 19:00,13.6,1.2,140,65,10.1,7.1,1020.2,15.5
통영,2024-04-10 20:00,12.6,0.5,200,71,10.3,7.4,1020.9,14
통영,2024-04-10 21:00,12,0.9,160,72,10,7,1021.3,12.8
통영,2024-04-10 22:00,11.6,0.7,110,72,9.8,6.7,1021.2,12.4
통영,2024-04-10 23:00,11.2,2.6,50,78,10.3,7.4,1021.1,12
통영,2024-04-11 0:00,11.2,2.7,50,78,10.3,7.4,1021.2,11.6
통영,2024-04-11 1:00,11,2,20,79,10.3,7.4,1021.2,11.2
통영,2024-04-11 2:00,11,3,50,82,10.7,8,1020.8,10.9
통영,2024-04-11 3:00,10.8,3,50,83,10.7,8,1020.3,10.2
통영,2024-04-11 4:00,10.6,2.3,50,84,10.7,8,1020,9.9
통영,2024-04-11 5:00,10.3,1.8,50,86,10.7,8,1020.1,10
통영,2024-04-11 6:00,10.1,2.7,50,87,10.7,8,1019.8,9.8
통영,2024-04-11 7:00,10.5,2.6,50,88,11.1,8.5,1020.1,11.1
통영,2024-04-11 8:00,12.5,2.4,50,82,11.9,9.5,1020,14.4
통영,2024-04-11 9:00,13.3,1.6,50,79,12,9.7,1019.5,15.7
통영,2024-04-11 10:00,14.1,1.4,20,69,11,8.4,1020.3,16.6
통영,2024-04-11 11:00,16,2.3,230,64,11.6,9.1,1019.7,21.4
통영,2024-04-11 12:00,16.4,1,200,64,11.9,9.5,1019,22.1
통영,2024-04-11 13:00,18.5,1.5,270,62,13.1,11,1018.2,26.5
통영,2024-04-11 14:00,17.8,1.8,230,63,12.8,10.6,1017.9,23.3
통영,2024-04-11 15:00,15.8,1.6,180,72,12.9,10.7,1017.5,20.2
통영,2024-04-11 16:00,15.1,2,160,77,13.1,11,1017.2,18.7
통영,2024-04-11 17:00,15.3,0,0,77,13.3,11.2,1016.7,17.5
통영,2024-04-11 18:00,14.5,3.1,180,78,12.9,10.7,1017.1,16.3
통영,2024-04-11 19:00,14.3,3.1,200,83,13.5,11.4,1017.1,15
통영,2024-04-11 20:00,14.2,1.7,160,85,13.7,11.7,1017.6,14.5
통영,2024-04-11 21:00,13.2,1.2,50,87,13.1,11,1017.8,12.7
통영,2024-04-11 22:00,12.3,2.2,50,89,12.7,10.5,1017.8,11.5
통영,2024-04-11 23:00,11.9,0.2,0,93,12.9,10.7,1017.8,10.8
통영,2024-04-12 0:00,11.9,0.7,160,94,13,10.9,1017.5,10.4
통영,2024-04-12 1:00,11.3,1.4,50,96,12.8,10.6,1017.5,9.9
통영,2024-04-12 2:00,11,0,0,95,12.4,10.2,1017,9.6
통영,2024-04-12 3:00,10.7,0.8,50,96,12.3,10,1016.6,9.2
통영,2024-04-12 4:00,10.7,0.1,0,97,12.4,10.2,1016.2,8.8
통영,2024-04-12 5:00,10.4,1.4,50,97,12.2,9.9,1016.2,8.5
통영,2024-04-12 6:00,10.3,0,0,97,12.1,9.8,1016.4,8.4
통영,2024-04-12 7:00,10.7,0.4,0,98,12.5,10.3,1016.2,9.9
통영,2024-04-12 8:00,12.9,1.2,50,98,14.5,12.5,1016.2,12.9
통영,2024-04-12 9:00,15.7,2.6,50,86,15.3,13.3,1015.9,20.7
통영,2024-04-12 10:00,18.6,3.7,50,66,14.1,12.1,1015.4,26.9
통영,2024-04-12 11:00,20.9,3.5,50,55,13.6,11.5,1015.1,32.6
통영,2024-04-12 12:00,19.1,2.6,200,62,13.7,11.6,1014.7,33.6
통영,2024-04-12 13:00,19.5,3.5,180,58,13.1,11,1014.1,36
통영,2024-04-12 14:00,20.5,3.1,180,55,13.2,11.1,1013.5,34.6
통영,2024-04-12 15:00,20.9,3.3,180,52,12.8,10.6,1012.7,31.1
통영,2024-04-12 16:00,19.8,1.8,180,56,12.9,10.7,1012.3,26.2
통영,2024-04-12 17:00,20,3.1,200,46,10.7,8,1012.3,23.6
통영,2024-04-12 18:00,17.9,0.9,140,64,13,10.9,1012.7,20.6
통영,2024-04-12 19:00,15.9,2.2,160,76,13.7,11.6,1013.1,17.3
통영,2024-04-12 20:00,15.4,0.7,200,77,13.4,11.3,1013.4,15.6
통영,2024-04-12 21:00,13.9,1.7,50,83,13.1,11,1013.8,13.9
통영,2024-04-12 22:00,13.8,1,180,85,13.4,11.3,1014.4,13.2
통영,2024-04-12 23:00,13.1,0,0,88,13.2,11.1,1014.3,12.4
통영,2024-04-13 0:00,12.5,0.8,50,91,13.1,11,1014.2,12
통영,2024-04-13 1:00,12.6,0.8,140,92,13.4,11.3,1014.1,11.7
통영,2024-04-13 2:00,12.1,0,0,92,12.9,10.8,1013.9,11
통영,2024-04-13 3:00,11.7,0,0,93,12.7,10.5,1013.8,10.4
통영,2024-04-13 4:00,11.3,0.8,50,94,12.5,10.3,1013.8,10.1
통영,2024-04-13 5:00,11.3,0,0,95,12.7,10.5,1013.6,9.8
통영,2024-04-13 6:00,10.9,1.4,20,95,12.4,10.1,1013.9,9.5
통영,2024-04-13 7:00,11.4,0,0,95,12.8,10.6,1014.4,10.6
통영,2024-04-13 8:00,13.7,0.1,0,89,13.9,11.9,1014.5,12.4
통영,2024-04-13 9:00,17.8,0.7,20,75,15.3,13.3,1014.7,22.9
통영,2024-04-13 10:00,19.4,1.9,230,59,13.2,11.1,1014.9,28.9
통영,2024-04-13 11:00,19.2,2.6,180,60,13.3,11.2,1014.7,33.8
통영,2024-04-13 12:00,19.2,2.5,180,60,13.3,11.2,1014.2,37.7
통영,2024-04-13 13:00,20.3,3.2,180,53,12.5,10.3,1013.6,38.9
통영,2024-04-13 14:00,20.9,2.8,180,53,13,10.9,1013.4,37.9
통영,2024-04-13 15:00,20.1,2.8,180,60,14,12,1013.2,32.8
통영,2024-04-13 16:00,20.6,3.1,180,54,13,10.9,1013.1,27.8
통영,2024-04-13 17:00,19.9,1.5,140,62,14.3,12.3,1013.1,24.1
통영,2024-04-13 18:00,19.9,1.2,160,60,13.8,11.8,1012.9,21.3
통영,2024-04-13 19:00,17.9,0.7,230,64,13,10.9,1013.3,18.1
통영,2024-04-13 20:00,16.3,0.5,230,72,13.3,11.2,1014.2,15.9
통영,2024-04-13 21:00,14.9,0,0,78,13.1,11,1015,14.4
통영,2024-04-13 22:00,14.3,0,0,81,13.1,11,1014.9,13.4
통영,2024-04-13 23:00,13.7,0,0,84,13.1,11,1015.6,12.6
